UID,stateName,date,positiveIncrease,deathIncrease,positive,death,population,Lat,Long_,rt,rt_lower,rt_upper,cases_lag,case_rate,case_lower,case_upper,death_rate,death_lower,death_upper
84000011,District of Columbia,2020-04-22,108,15,3206,127,705749,38.8974,-77.0268,1.05886957575171,1.02385195211941,1.09508486664667,139.301078354562,0.000219787653145761,0.000211932463824617,0.000227933991817776,1.50488378278685e-05,1.44491754432742e-05,1.56733870980093e-05
84000011,District of Columbia,2020-04-23,155,12,3361,139,705749,38.8974,-77.0268,1.05252907727418,1.01849095636801,1.08770475729916,135.685243530786,0.000221554475417976,0.000213804675643076,0.000229585182971766,1.52578050804413e-05,1.46668939574165e-05,1.5872523286024e-05
84000011,District of Columbia,2020-04-24,167,14,3528,153,705749,38.8974,-77.0268,1.04657022420757,1.01355729604069,1.08065842797101,139.186802524608,0.00022318363485498,0.000215561412105306,0.000231075378383342,1.54201418578287e-05,1.48422715045437e-05,1.60205110681857e-05
84000011,District of Columbia,2020-04-25,171,12,3699,165,705749,38.8974,-77.0268,1.04085416432114,1.00887178170298,1.07385042483387,154.376989778122,0.000224654538998376,0.000217172544159279,0.000232394302364287,1.55349594935573e-05,1.4972708385367e-05,1.61183241037623e-05
84000011,District of Columbia,2020-04-26,142,13,3841,178,705749,38.8974,-77.0268,1.03520868229888,1.0042204921975,1.06715310455567,177.809294256289,0.000225946453789458,0.000218606759763588,0.000233532577104393,1.56018311803579e-05,1.5055788283919e-05,1.61676779448593e-05
84000011,District of Columbia,2020-04-27,51,7,3892,185,705749,38.8974,-77.0268,1.02957276571422,0.999496975328919,1.06055356450838,197.297355846094,0.000227038647213255,0.00021983225209396,0.000234481277598854,1.5620788769155e-05,1.50894916671267e-05,1.61707927048428e-05
84000011,District of Columbia,2020-04-28,102,5,3994,190,705749,38.8974,-77.0268,1.02405695825962,0.994764029002374,1.05421247972914,202.912860315866,0.000227910549844076,0.000220817634644759,0.000235231297599002,1.55923123029887e-05,1.50724734258971e-05,1.6130080052834e-05
84000011,District of Columbia,2020-04-29,112,15,4106,205,705749,38.8974,-77.0268,1.0187937388857,0.99011212110658,1.04830620721284,193.583220776448,0.000228541931446543,0.000221533070282243,0.000235772538893498,1.55173127334566e-05,1.50043700539006e-05,1.60477909837539e-05
84000011,District of Columbia,2020-04-30,217,19,4323,224,705749,38.8974,-77.0268,1.01382321360961,0.985551761149547,1.04290565850631,179.066620266541,0.000228913092405525,0.000221951515505334,0.000236093021285999,1.53971084030619e-05,1.48860456312567e-05,1.59257168121166e-05
84000011,District of Columbia,2020-05-01,335,7,4658,231,705749,38.8974,-77.0268,1.00907832871381,0.981002074364025,1.03795812474706,172.273827767371,0.000229005068351995,0.000222049889527357,0.000236178101428151,1.52333959909758e-05,1.47196661089643e-05,1.57650555182467e-05
84000011,District of Columbia,2020-05-02,139,9,4797,240,705749,38.8974,-77.0268,1.00441158813624,0.976318776249681,1.03331274879053,172.303587962173,0.000228799845927196,0.000221809932819763,0.000236010032692479,1.50282167100228e-05,1.45085499005553e-05,1.55664969298388e-05
84000011,District of Columbia,2020-05-03,219,11,5016,251,705749,38.8974,-77.0268,0.999708760546822,0.971405089736172,1.0288371107727,175.303823547128,0.000228280587193856,0.000221218569614882,0.000235568047385413,1.47839186079484e-05,1.42568477709415e-05,1.53304750754177e-05
84000011,District of Columbia,2020-05-04,154,7,5170,258,705749,38.8974,-77.0268,0.994918623567687,0.966238993295681,1.02444951444731,178.789007353862,0.000227431859771069,0.000220267729165436,0.000234829001210968,1.45031158658761e-05,1.39691693334986e-05,1.5057471550196e-05
84000011,District of Columbia,2020-05-05,152,6,5322,264,705749,38.8974,-77.0268,0.990019926983617,0.960837798056217,1.0200883622683,175.771786483641,0.000226239869351425,0.000218953741313164,0.000233768458018453,1.41886460018192e-05,1.3650256251048e-05,1.47482707769301e-05
84000011,District of Columbia,2020-05-06,139,13,5461,277,705749,38.8974,-77.0268,0.985037591403737,0.955269824772232,1.01573297022109,162.817810153331,0.000224692690868294,0.000217276517759828,0.000232361995903496,1.38435258784234e-05,1.33047423342652e-05,1.4404127786302e-05
84000011,District of Columbia,2020-05-07,193,8,5654,285,705749,38.8974,-77.0268,0.980010649886372,0.949619372504479,1.01137455879585,144.302176783978,0.000222780494232609,0.000215238726709964,0.000230586518370386,1.34709073837e-05,1.29369914976296e-05,1.40268582362038e-05
84000011,District of Columbia,2020-05-08,245,19,5899,304,705749,38.8974,-77.0268,0.974936558143619,0.943929630975889,1.00696202472449,129.667289000588,0.000220495760267129,0.000212845095338303,0.000228421426476864,1.30744019119424e-05,1.25511330719303e-05,1.36194863344487e-05
84000011,District of Columbia,2020-05-09,203,7,6102,311,705749,38.8974,-77.0268,0.96973857709063,0.938169016490165,1.00237045923336,124.257796703404,0.000217833482247538,0.000210101886768141,0.000225849594775194,1.26590488200885e-05,1.21513976456555e-05,1.31879082310075e-05
84000011,District of Columbia,2020-05-10,170,12,6272,323,705749,38.8974,-77.0268,0.964288615875805,0.932251924559568,0.997426243069409,127.21689012212,0.000214791348328693,0.000207016533678153,0.000222858157738185,1.22299936104819e-05,1.17416374163716e-05,1.27386614326784e-05
84000011,District of Columbia,2020-05-11,117,5,6389,328,705749,38.8974,-77.0268,0.958467841487785,0.92609619499557,0.991971037275074,133.670698659068,0.000211369900105225,0.000203597378361782,0.000219439145189305,1.1792040081567e-05,1.13252515478821e-05,1.22780680585665e-05
84000011,District of Columbia,2020-05-12,96,8,6485,336,705749,38.8974,-77.0268,0.952226909895181,0.919680049368519,0.985925582001174,138.100727594903,0.000207572662640845,0.000199853460571254,0.000215590013566207,1.13496083100279e-05,1.09052542178622e-05,1.18120684046103e-05
84000011,District of Columbia,2020-05-13,99,14,6584,350,705749,38.8974,-77.0268,0.945592647863351,0.913047073752475,0.979298309361455,138.827822622103,0.00020340624151044,0.000195794297592165,0.00021131411687783,1.09067073553978e-05,1.04843380127828e-05,1.13460921606355e-05
84000011,District of Columbia,2020-05-14,152,8,6736,358,705749,38.8974,-77.0268,0.938602650202026,0.906241369060194,0.972119531333987,138.761053359836,0.000198880382740671,0.000191429607103285,0.000206621155617454,1.04669212400061e-05,1.00649425425336e-05,1.08849543632778e-05
84000011,District of Columbia,2020-05-15,135,10,6871,368,705749,38.8974,-77.0268,0.9312582223159,0.899253609149292,0.964401885972295,140.328292379805,0.000194014437006754,0.000186773704710221,0.000201535873721885,1.00334065576294e-05,9.64932945005265e-06,1.04327712792655e-05
84000011,District of Columbia,2020-05-16,171,7,7042,375,705749,38.8974,-77.0268,0.923581645500391,0.892058128057225,0.956219139847904,142.765855934859,0.000188855293161309,0.000181859092836074,0.000196120640430078,9.60889996550229e-06,9.23965504503695e-06,9.99290104413858e-06
84000011,District of Columbia,2020-05-17,81,8,7123,383,705749,38.8974,-77.0268,0.915621753502284,0.884643143679952,0.947685178454174,141.00264582469,0.00018345531541584,0.000176721552278196,0.000190445660534626,9.19573380146665e-06,8.83802333684811e-06,9.56792225189952e-06
84000011,District of Columbia,2020-05-18,147,9,7270,392,705749,38.8974,-77.0268,0.907483337618586,0.8770489519066,0.938973823827188,133.20909037918,0.000177864990245288,0.000171395609388683,0.000184578559904728,8.79585812485527e-06,8.44650134676994e-06,9.15966469148422e-06
84000011,District of Columbia,2020-05-19,164,8,7434,400,705749,38.8974,-77.0268,0.899282528253142,0.869328120878074,0.930269073551328,122.21279801163,0.000172132427339952,0.000165914970915254,0.000178582875182964,8.41086759005472e-06,8.06708936108296e-06,8.76929589483759e-06
84000011,District of Columbia,2020-05-20,117,7,7551,407,705749,38.8974,-77.0268,0.891093136587437,0.861497444336253,0.921705552690312,110.688651159952,0.00016630295694163,0.000160313049032886,0.000172516670691331,8.04203171027829e-06,7.70165677117806e-06,8.3974495294509e-06
84000011,District of Columbia,2020-05-21,237,5,7788,412,705749,38.8974,-77.0268,0.882957202210585,0.853552335265839,0.91337506644245,104.296047343591,0.000160418820483452,0.000154623493947686,0.000166431357281376,7.69032724212726e-06,7.3518675692025e-06,8.04436866337896e-06
84000011,District of Columbia,2020-05-22,105,6,7893,418,705749,38.8974,-77.0268,0.874854823256929,0.845441743377503,0.905291189808406,101.182900336128,0.000154518949487985,0.000148880573001395,0.000160370861486723,7.35647160716106e-06,7.01911994822931e-06,7.71003699981206e-06
84000011,District of Columbia,2020-05-23,73,9,7966,427,705749,38.8974,-77.0268,0.866782691632578,0.837147142477892,0.897467358354697,95.3270883983267,0.000148638826149045,0.000143119210284395,0.000154371314619914,7.04095645517878e-06,6.70451402089109e-06,7.3942820686554e-06
84000011,District of Columbia,2020-05-24,144,5,8110,432,705749,38.8974,-77.0268,0.858835173288947,0.828761828367509,0.88999979201645,89.994503865064,0.00014281041791316,0.000137374571099947,0.00014846135861413,6.74408065762312e-06,6.40884911579481e-06,7.0968473581993e-06
84000011,District of Columbia,2020-05-25,115,8,8225,440,705749,38.8974,-77.0268,0.851068559347207,0.820358278150895,0.882928486248664,88.5364703028029,0.000137062177657244,0.000131681227298184,0.000142663012257671,6.46598219288612e-06,6.13264399010271e-06,6.81743890338237e-06
84000011,District of Columbia,2020-05-26,109,0,8334,440,705749,38.8974,-77.0268,0.843460943738383,0.811946321138608,0.876198764734098,89.6692993792688,0.000131419100690566,0.0001260720917608,0.000136992888633004,6.20666854462849e-06,5.87617075820891e-06,6.55575476071133e-06
84000011,District of Columbia,2020-05-27,72,5,8406,445,705749,38.8974,-77.0268,0.836006878239141,0.803560333418047,0.869763565220127,89.8961082775093,0.000125902829746148,0.000120577374648024,0.000131463490429771,5.96604537746386e-06,5.63949432470621e-06,6.31150514506673e-06
84000011,District of Columbia,2020-05-28,86,8,8492,453,705749,38.8974,-77.0268,0.828777933937088,0.795312989927107,0.863651005931617,86.3449173591784,0.000120531799320499,0.000115223767192595,0.000126084357432558,5.74394338083889e-06,5.42251128158159e-06,6.08442912315341e-06
84000011,District of Columbia,2020-05-29,46,7,8538,460,705749,38.8974,-77.0268,0.821901712979619,0.787370926475547,0.857946874953365,80.2570345039482,0.000115321411121743,0.000110033950121724,0.000120862950465725,5.54014328213488e-06,5.22498419037687e-06,5.87431204923328e-06
84000011,District of Columbia,2020-05-30,179,2,8717,462,705749,38.8974,-77.0268,0.81547109081229,0.779864800507265,0.852703057655685,78.6129892846469,0.000110284232946793,0.000105026420548742,0.000115805260934489,5.35439912531004e-06,5.04656841780876e-06,5.6810068980635e-06
84000011,District of Columbia,2020-05-31,84,4,8801,466,705749,38.8974,-77.0268,0.809419410667446,0.772768706785923,0.847808376053628,81.9459625557894,0.000105430213983441,0.000100215570402453,0.000110916197712149,5.18645999390118e-06,4.88682921833907e-06,5.50446231421199e-06
84000011,District of Columbia,2020-06-01,56,2,8857,468,705749,38.8974,-77.0268,0.803652361350024,0.766026138765092,0.843126735785615,82.2517238792052,0.000100766910282543,9.5611931714204e-05,0.000106199822823803,5.03609042957326e-06,4.7452467851244e-06,5.34476033877647e-06
84000011,District of Columbia,2020-06-02,29,2,8886,470,705749,38.8974,-77.0268,0.798292163880845,0.759781885843906,0.83875437252065,76.3921720895616,9.62997149333404e-05,9.12225125924737e-05,0.000101659500847905,4.90308986277656e-06,4.62120698618459e-06,5.20216693914215e-06
84000011,District of Columbia,2020-06-03,130,3,9016,473,705749,38.8974,-77.0268,0.793552611593699,0.75426121483323,0.834890797754216,69.3828319965698,9.20320882713876e-05,8.70511658414907e-05,9.72980107700695e-05,4.78731143397544e-06,4.51397645083256e-06,5.07719768047193e-06
84000011,District of Columbia,2020-06-04,104,2,9120,475,705749,38.8974,-77.0268,0.789497480356686,0.749539589204724,0.831585523255544,65.6814255380703,8.79657842288166e-05,8.30989500092409e-05,9.31176530405044e-05,4.68868064629962e-06,4.42266459041754e-06,4.97069713371801e-06
84000011,District of Columbia,2020-06-05,79,4,9199,479,705749,38.8974,-77.0268,0.78604731863135,0.745549348537685,0.828745123766015,63.9285594129647,8.41010696817048e-05,7.93644563930053e-05,8.91203725579898e-05,4.60721435776228e-06,4.34618525712918e-06,4.88392069885943e-06
84000011,District of Columbia,2020-06-06,70,4,9269,483,705749,38.8974,-77.0268,0.7831593117171,0.742249563829224,0.826323836911433,62.2797700937773,8.04369343446876e-05,7.58440849764477e-05,8.53079104162279e-05,4.5430406984313e-06,4.28324911291255e-06,4.81858940340006e-06
84000011,District of Columbia,2020-06-07,63,6,9332,489,705749,38.8974,-77.0268,0.780876061772438,0.739670143385742,0.824377500297772,59.3953573289043,7.69712893990413e-05,7.25322588674217e-05,8.16819920441224e-05,4.49545131061123e-06,4.23162070628309e-06,4.77573107062026e-06
84000011,District of Columbia,2020-06-08,57,2,9389,491,705749,38.8974,-77.0268,0.779294188899491,0.737879282640982,0.823033587118611,55.0578125904431,7.3701153611374e-05,6.94215728526244e-05,7.82445545447188e-05,4.46007264278748e-06,4.18637236439299e-06,4.75166713504368e-06
84000011,District of Columbia,2020-06-09,85,4,9474,495,705749,38.8974,-77.0268,0.778519489946979,0.736937605846906,0.822447641996459,50.6965289793181,7.06228262034147e-05,6.65028803540981e-05,7.499800842311e-05,4.43182293401528e-06,4.14328711378513e-06,4.74045220113181e-06
84000011,District of Columbia,2020-06-10,63,4,9537,499,705749,38.8974,-77.0268,0.778602200085625,0.736832801311694,0.822739412386355,46.5443115269953,6.77320461694806e-05,6.37653386479254e-05,7.19455142179176e-05,4.40579792683675e-06,4.09943281488889e-06,4.7350587870642e-06
84000011,District of Columbia,2020-06-11,52,3,9589,502,705749,38.8974,-77.0268,0.779577539151103,0.73751350837154,0.824040688950644,41.8665303564971,6.50241381096311e-05,6.11964594691798e-05,6.90912280477563e-05,4.37721949090756e-06,4.05258503861059e-06,4.72785895645265e-06
84000011,District of Columbia,2020-06-12,65,4,9654,506,705749,38.8974,-77.0268,0.781531363997723,0.738947487330113,0.826569253410668,37.9266011726063,6.24941449575074e-05,5.87822526105878e-05,6.64404302407848e-05,4.34143718899305e-06,4.00073867488516e-06,4.7111492145917e-06
84000011,District of Columbia,2020-06-13,55,5,9709,511,705749,38.8974,-77.0268,0.784501617544692,0.741026901477982,0.830526917042734,36.3969016024702,6.01369482379596e-05,5.65075922272525e-05,6.39994096515564e-05,4.29398021016059e-06,3.94180443769914e-06,4.67762070307408e-06
84000011,District of Columbia,2020-06-14,58,4,9767,515,705749,38.8974,-77.0268,0.788392779362424,0.743491336277467,0.8360059414584,37.6462872759773,5.79473766971369e-05,5.43569404850904e-05,6.17749718088147e-05,4.23065630249255e-06,3.87342746012459e-06,4.6208307588247e-06
84000011,District of Columbia,2020-06-15,32,0,9799,515,705749,38.8974,-77.0268,0.793037473538786,0.74599774447564,0.843043345766198,39.7163827130691,5.59203043137005e-05,5.2315467431874e-05,5.97735352094292e-05,4.14769212333648e-06,3.79282256914072e-06,4.53576449632996e-06
84000011,District of Columbia,2020-06-16,19,5,9818,520,705749,38.8974,-77.0268,0.798431655104508,0.748360013063559,0.851853515346471,39.7361988212697,5.40507388314626e-05,5.03703805707419e-05,5.80000058590773e-05,4.04190601737311e-06,3.69652787480091e-06,4.41955391832581e-06
84000011,District of Columbia,2020-06-17,29,3,9847,523,705749,38.8974,-77.0268,0.804870001818711,0.750692122039388,0.862957930166826,37.5407361639559,5.23339020584135e-05,4.85120328464204e-05,5.64568653169046e-05,3.91090001741911e-06,3.58000546527673e-06,4.272378658245e-06
84000011,District of Columbia,2020-06-18,56,4,9903,527,705749,38.8974,-77.0268,0.812673381334284,0.753160209189107,0.87688916205539,35.3847816160686,5.07653032621693e-05,4.67343529971526e-05,5.51439326753284e-05,3.75325342667844e-06,3.43716398752509e-06,4.09841117153583e-06
84000011,District of Columbia,2020-06-19,49,3,9952,530,705749,38.8974,-77.0268,0.82191278795436,0.755727146796577,0.893894885034145,34.392757461031,4.93408070647454e-05,4.5034449823224e-05,5.40589537866401e-05,3.56869647239471e-06,3.26044069969783e-06,3.90609604194389e-06
84000011,District of Columbia,2020-06-20,32,1,9984,531,705749,38.8974,-77.0268,0.83251069119583,0.758245483026965,0.914049692968248,33.5862026669479,4.80566973075709e-05,4.3411655371074e-05,5.31987581761353e-05,3.3582401514076e-06,3.04302342182912e-06,3.70610913922811e-06
84000011,District of Columbia,2020-06-21,36,2,10020,533,705749,38.8974,-77.0268,0.844521314059919,0.760706319830165,0.937571085331228,32.6371493057069,4.69097384282548e-05,4.1866455012057e-05,5.25605418173943e-05,3.12423846853463e-06,2.78365820461679e-06,3.50648868890688e-06
84000011,District of Columbia,2020-06-22,38,2,10058,535,705749,38.8974,-77.0268,0.858092149223218,0.763188871090537,0.964796742261681,32.1069157601395,4.58972359714126e-05,4.03996376606334e-05,5.21429495856154e-05,2.87036258178829e-06,2.48964432211267e-06,3.30930056062741e-06
84000011,District of Columbia,2020-06-23,36,2,10094,537,705749,38.8974,-77.0268,0.873297086102557,0.765700470247287,0.996013232627265,32.3950970083627,4.50170979548603e-05,3.901177664018e-05,5.19468550988849e-05,2.60147330674129e-06,2.1743329141441e-06,3.11252399375625e-06
84000011,District of Columbia,2020-06-24,34,4,10128,541,705749,38.8974,-77.0268,0.890142114908923,0.768180762768102,1.03146684105877,33.468680952391,4.42678989383342e-05,3.77029957402774e-05,5.19758931071124e-05,2.32338878669756e-06,1.85274085520474e-06,2.91359443982005e-06
84000012,Florida,2020-03-08,3,2,10,2,21477737,27.7663,-81.6868,3.16667207198522,2.51313870352941,3.99015462115494,17.0705585891085,3.22436666982963e-07,2.32878069300697e-07,4.46437075536037e-07,,,
84000012,Florida,2020-03-09,3,0,13,2,21477737,27.7663,-81.6868,3.02340371460378,2.46835827878212,3.70325900419531,24.1853865739745,5.45919081209535e-07,4.10312862426981e-07,7.26342434077849e-07,,,
84000012,Florida,2020-03-10,2,0,15,2,21477737,27.7663,-81.6868,2.91043370708744,2.43822022901828,3.47410142141317,33.5858441753776,8.90921873116334e-07,6.94447730583461e-07,1.1429827603155e-06,,,
84000012,Florida,2020-03-11,9,0,24,2,21477737,27.7663,-81.6868,2.81719933233608,2.41586326077422,3.28520748958755,46.1353122993996,1.40323970454212e-06,1.1305805299396e-06,1.74165538522821e-06,,,
84000012,Florida,2020-03-12,6,0,30,2,21477737,27.7663,-81.6868,2.73447523302818,2.39460663839684,3.12258167172313,63.2021426686408,2.13578928274097e-06,1.77295422799723e-06,2.57287852570457e-06,,,
84000012,Florida,2020-03-13,20,0,50,2,21477737,27.7663,-81.6868,2.65624480629927,2.36987905083339,2.97721373945673,85.8660123769922,3.14537648916329e-06,2.68176238872748e-06,3.68913864262064e-06,,,
84000012,Florida,2020-03-14,26,0,76,2,21477737,27.7663,-81.6868,2.57944142492113,2.33936369376373,2.8441571878439,114.534282362634,4.48774285364173e-06,3.91793866991788e-06,5.14041633041555e-06,,,
84000012,Florida,2020-03-15,24,1,100,3,21477737,27.7663,-81.6868,2.50252852387063,2.30198447071391,2.72054355381637,145.699088328371,6.21123249553617e-06,5.5359449707973e-06,6.96889317309239e-06,,,
84000012,Florida,2020-03-16,1,0,101,3,21477737,27.7663,-81.6868,2.42495142505465,2.25754236398715,2.60477477972504,176.747209627233,8.3497890053124e-06,7.57529499853884e-06,9.20346685464836e-06,,,
84000012,Florida,2020-03-17,89,2,190,5,21477737,27.7663,-81.6868,2.34623757104,2.20596381888404,2.49543110935721,209.957676584345,1.09162760561113e-05,1.00520647112105e-05,1.18547866887816e-05,,,
84000012,Florida,2020-03-18,116,2,306,7,21477737,27.7663,-81.6868,2.2660967868125,2.14744549219646,2.39130383791466,249.27804130526,1.38972289079595e-05,1.29520568285329e-05,1.49113746084529e-05,,,
84000012,Florida,2020-03-19,126,2,432,9,21477737,27.7663,-81.6868,2.18468826583751,2.08276444298935,2.29159991421676,298.671097511685,1.72500359528791e-05,1.62274938270164e-05,1.83370114663191e-05,,,
84000012,Florida,2020-03-20,132,2,564,11,21477737,27.7663,-81.6868,2.10251208205116,2.01320545961826,2.19578038299644,360.074053538807,2.0903224742352e-05,1.97988302756688e-05,2.2069223208921e-05,,,
84000012,Florida,2020-03-21,199,2,763,13,21477737,27.7663,-81.6868,2.02023971282751,1.94035537436725,2.10341288570209,441.028329716637,2.47600471099985e-05,2.35619771716727e-05,2.60190360266708e-05,,,
84000012,Florida,2020-03-22,241,0,1004,13,21477737,27.7663,-81.6868,1.93852214955041,1.86580193953892,2.01407665233008,544.664359439022,2.87050253239074e-05,2.73989595521983e-05,3.00733492188412e-05,,,
84000012,Florida,2020-03-23,223,5,1227,18,21477737,27.7663,-81.6868,1.85800018321616,1.7910088547907,1.92749727149434,660.548410123219,3.26126502176758e-05,3.11885908104267e-05,3.41017316455638e-05,,,
84000012,Florida,2020-03-24,185,0,1412,18,21477737,27.7663,-81.6868,1.77928467379526,1.7172098908079,1.8436033750733,768.982931769812,3.63571088776019e-05,3.48149350946968e-05,3.79675952961678e-05,6.33813562039905e-07,5.63788595795675e-07,7.12535929994763e-07
84000012,Florida,2020-03-25,270,5,1682,23,21477737,27.7663,-81.6868,1.70288440824332,1.64532149545849,1.76246120642223,862.06335315785,3.98218175852064e-05,3.81736015442453e-05,4.15411984104107e-05,7.15897717898606e-07,6.47468548610029e-07,7.9155897779541e-07
84000012,Florida,2020-03-26,675,6,2357,29,21477737,27.7663,-81.6868,1.62917802092347,1.57594599604209,1.6842081077182,951.79846383923,4.29076476546573e-05,4.11766658930473e-05,4.47113963048447e-05,8.02086951847268e-07,7.3602839319732e-07,8.74074267065902e-07
84000012,Florida,2020-03-27,543,6,2900,35,21477737,27.7663,-81.6868,1.55844978037951,1.5094539004276,1.60903603434123,1039.23973563894,4.55390138215744e-05,4.37564254693262e-05,4.73942228506601e-05,8.91635492412112e-07,8.28429496087484e-07,9.59663864074963e-07
84000012,Florida,2020-03-28,863,19,3763,54,21477737,27.7663,-81.6868,1.4909412378306,1.44607917768945,1.53719506439171,1112.12087676891,4.7667373807328e-05,4.58677021224585e-05,4.95376576664169e-05,9.83700894852539e-07,9.23443673264245e-07,1.04789006471084e-06
84000012,Florida,2020-03-29,483,2,4246,56,21477737,27.7663,-81.6868,1.42685777149217,1.38596127401447,1.46896102960403,1156.92050975763,4.92720824066705e-05,4.74884493215347e-05,5.11227075083458e-05,1.07736535921188e-06,1.01970374637204e-06,1.13828758731093e-06
84000012,Florida,2020-03-30,1227,7,5473,63,21477737,27.7663,-81.6868,1.36635926763582,1.32916218706515,1.40459732184871,1182.7564339017,5.03588839536273e-05,4.86187167192035e-05,5.21613354729541e-05,1.17165991044475e-06,1.11579457621717e-06,1.23032229677752e-06
84000012,Florida,2020-03-31,1268,22,6741,85,21477737,27.7663,-81.6868,1.30955375296074,1.27568014442316,1.34432682000317,1182.15775393149,5.09565671953125e-05,4.92783205879494e-05,5.26919689906267e-05,1.26559035019073e-06,1.21038473683961e-06,1.32331388999342e-06
84000012,Florida,2020-04-01,215,2,6956,87,21477737,27.7663,-81.6868,1.25651466152217,1.22548428769058,1.28833075256761,1114.51316450915,5.11124284861928e-05,4.95037606187061e-05,5.27733714187563e-05,1.3581638302978e-06,1.30235993020847e-06,1.41635883225762e-06
84000012,Florida,2020-04-02,2052,77,9008,164,21477737,27.7663,-81.6868,1.20729645133878,1.17854907757389,1.23674503603676,1041.24147885972,5.0887199975692e-05,4.93449640423215e-05,5.24776372143089e-05,1.4484149107287e-06,1.39088881876968e-06,1.50832023761393e-06
84000012,Florida,2020-04-03,1260,6,10268,170,21477737,27.7663,-81.6868,1.16191123041601,1.13485151911921,1.18961616090064,1021.42889958578,5.03500237134274e-05,4.88622637764617e-05,5.18830830176136e-05,1.53543004367051e-06,1.47538861017906e-06,1.5979148834014e-06
84000012,Florida,2020-04-04,1269,25,11537,195,21477737,27.7663,-81.6868,1.12033991598558,1.09439697763441,1.14689783780623,1029.14513431635,4.95739231530682e-05,4.81236207727313e-05,5.10679333209871e-05,1.61836956149064e-06,1.55543427109738e-06,1.68385131164146e-06
84000012,Florida,2020-04-05,813,26,12350,221,21477737,27.7663,-81.6868,1.08256570185168,1.05725308478922,1.10848435032872,1038.06420121416,4.86320731664127e-05,4.7201725099517e-05,5.01057648947565e-05,1.69648642522351e-06,1.63067811679541e-06,1.76495052047648e-06
84000012,Florida,2020-04-06,974,15,13324,236,21477737,27.7663,-81.6868,1.04857830825174,1.02353810719174,1.07423110171521,1040.25115235173,4.75950253692347e-05,4.61707015938032e-05,4.90632882261017e-05,1.76914119717688e-06,1.70080852641555e-06,1.84021924098923e-06
84000012,Florida,2020-04-07,1221,47,14545,283,21477737,27.7663,-81.6868,1.01836833649514,0.993389924547863,1.04397482111358,1049.02148422848,4.65289257131237e-05,4.51027471588034e-05,4.80002009721224e-05,1.83581292019812e-06,1.76554028440427e-06,1.90888257137874e-06
84000012,Florida,2020-04-08,911,26,15456,309,21477737,27.7663,-81.6868,0.991864961307344,0.966873934694321,1.01750193708578,1048.96352759858,4.54853060568946e-05,4.4055953330315e-05,4.6961032748002e-05,1.89610580218702e-06,1.82461999748655e-06,1.97039231074952e-06
84000012,Florida,2020-04-09,908,45,16364,354,21477737,27.7663,-81.6868,0.968775108870448,0.943781968030025,0.994430115597516,1020.66561924969,4.44745946251436e-05,4.30455630124298e-05,4.59510673957195e-05,1.94975180457619e-06,1.87783514511385e-06,2.02442270256776e-06
84000012,Florida,2020-04-10,1167,36,17531,390,21477737,27.7663,-81.6868,0.948789971312946,0.923849365361767,0.974403883810121,971.567057530019,4.34973054230832e-05,4.20747248168391e-05,4.4967984634608e-05,1.99660940742989e-06,1.92502160089812e-06,2.07085942515017e-06
84000012,Florida,2020-04-11,963,48,18494,438,21477737,27.7663,-81.6868,0.931636825389064,0.90682369749861,0.957128906991697,920.841164415316,4.25538527313922e-05,4.11449664307985e-05,4.40109821290204e-05,2.03665896436863e-06,1.96606831496056e-06,2.10978413393854e-06
84000012,Florida,2020-04-12,1401,23,19895,461,21477737,27.7663,-81.6868,0.917071401564867,0.892466052237072,0.942355122035211,900.308827510332,4.16445614100461e-05,4.02567175870018e-05,4.30802509242598e-05,2.06999516376811e-06,2.00091983031173e-06,2.14145510135496e-06
84000012,Florida,2020-04-13,1124,38,21019,499,21477737,27.7663,-81.6868,0.904871620680797,0.88055043311901,0.929864570065833,910.043461874169,4.07696769901362e-05,3.94096756185868e-05,4.21766110933457e-05,2.09681717769737e-06,2.02957844314518e-06,2.16628349179419e-06
84000012,Florida,2020-04-14,609,72,21628,571,21477737,27.7663,-81.6868,0.894840704757951,0.870870081580662,0.919471117251305,902.290086158273,3.99293755286751e-05,3.86030524423384e-05,4.13012684033588e-05,2.11741710856993e-06,2.05210859065646e-06,2.18480407522217e-06
84000012,Florida,2020-04-15,883,25,22511,596,21477737,27.7663,-81.6868,0.8868154298612,0.863247404549238,0.911026899699237,858.215455814303,3.91237732093411e-05,3.78357397861539e-05,4.04556548593272e-05,2.13216733928384e-06,2.06864624272852e-06,2.19763895286051e-06
84000012,Florida,2020-04-16,832,72,23343,668,21477737,27.7663,-81.6868,0.880655001242304,0.85752421155906,0.904409719001465,802.554311748537,3.83529356796055e-05,3.71064209535602e-05,3.96413245320774e-05,2.14150736098608e-06,2.07941478935301e-06,2.2054540540151e-06
84000012,Florida,2020-04-17,1416,57,24759,725,21477737,27.7663,-81.6868,0.876225618973983,0.853547280929163,0.899506509481879,773.812131182327,3.76168871217067e-05,3.64136496397446e-05,3.885988388219e-05,2.14593059962785e-06,2.08474521355568e-06,2.20891172143044e-06
84000012,Florida,2020-04-18,733,23,25492,748,21477737,27.7663,-81.6868,0.873395090517026,0.851163480918121,0.896207369372118,769.442889267482,3.69156190615325e-05,3.57559108033172e-05,3.81129413313604e-05,2.14597169457611e-06,2.08509301796104e-06,2.20862785221215e-06
