"stateName","date","UID","positiveIncrease","deathIncrease","positive","death","population","Lat","Long_","interval_start","mean_rt","std_rt","ci_lower","ci_upper"
"Alabama","2020-03-08",84000001,0,0,0,0,4903185,32.3182,-86.9023,"2020-03-02",5,5,0.126589039921449,18.4443972705697
"Alabama","2020-03-09",84000001,0,0,0,0,4903185,32.3182,-86.9023,"2020-03-03",5,5,0.126589039921449,18.4443972705697
"Alabama","2020-03-10",84000001,0,0,0,0,4903185,32.3182,-86.9023,"2020-03-04",5,5,0.126589039921449,18.4443972705697
"Alabama","2020-03-11",84000001,0,0,0,0,4903185,32.3182,-86.9023,"2020-03-05",5,5,0.126589039921449,18.4443972705697
"Alabama","2020-03-12",84000001,0,0,0,0,4903185,32.3182,-86.9023,"2020-03-06",5,5,0.126589039921449,18.4443972705697
"Alabama","2020-03-13",84000001,5,0,5,0,4903185,32.3182,-86.9023,"2020-03-07",30,12.2474487139159,11.0094712674543,58.3416603966133
"Alabama","2020-03-14",84000001,2,0,7,0,4903185,32.3182,-86.9023,"2020-03-08",7.1522209622313,2.52869197146916,3.0878213618212,12.8942701316781
"Alabama","2020-03-15",84000001,4,0,11,0,4903185,32.3182,-86.9023,"2020-03-09",4.84612973113375,1.39895715239896,2.50406594870888,7.94847600071934
"Alabama","2020-03-16",84000001,18,0,29,0,4903185,32.3182,-86.9023,"2020-03-10",7.06239947215901,1.28941183367136,4.76497126683067,9.80469091807702
"Alabama","2020-03-17",84000001,10,0,39,0,4903185,32.3182,-86.9023,"2020-03-11",4.40615588096876,0.696674415480351,3.14782236021251,5.87277613487693
"Alabama","2020-03-18",84000001,12,0,51,0,4903185,32.3182,-86.9023,"2020-03-12",3.34395776931863,0.46372350770248,2.49742760622919,4.31213523693215
"Alabama","2020-03-19",84000001,27,0,78,0,4903185,32.3182,-86.9023,"2020-03-13",3.45583033430692,0.388811289678185,2.73601341995099,4.25843730784368
"Alabama","2020-03-20",84000001,28,0,106,0,4903185,32.3182,-86.9023,"2020-03-14",3.01488884696837,0.298518478417351,2.45828155165568,3.62744792442272
"Alabama","2020-03-21",84000001,25,0,131,0,4903185,32.3182,-86.9023,"2020-03-15",2.61886179238633,0.234238119658111,2.17991749056666,3.0974706031222
"Alabama","2020-03-22",84000001,26,0,157,0,4903185,32.3182,-86.9023,"2020-03-16",2.32194676824871,0.191510941670339,1.96176941713364,2.71203106378254
"Alabama","2020-03-23",84000001,39,0,196,0,4903185,32.3182,-86.9023,"2020-03-17",2.09842253549497,0.16189681343141,1.79310157299866,2.42739438673326
"Alabama","2020-03-24",84000001,46,0,242,0,4903185,32.3182,-86.9023,"2020-03-18",2.09202089841962,0.146470759971369,1.81477645839771,2.38868459488017
"Alabama","2020-03-25",84000001,139,1,381,1,4903185,32.3182,-86.9023,"2020-03-19",2.79868851644623,0.153829833124717,2.50527412900516,3.10811625515578
"Alabama","2020-03-26",84000001,136,0,517,1,4903185,32.3182,-86.9023,"2020-03-20",2.76380887280142,0.131759418202059,2.51156508773574,3.02794957419616
"Alabama","2020-03-27",84000001,70,3,587,4,4903185,32.3182,-86.9023,"2020-03-21",2.21934805632989,0.101088533925228,2.02561469420654,2.42180236551741
"Alabama","2020-03-28",84000001,107,0,694,4,4903185,32.3182,-86.9023,"2020-03-22",2.06806484608768,0.0870812391511439,1.90088785497822,2.24218695717862
"Alabama","2020-03-29",84000001,131,6,825,10,4903185,32.3182,-86.9023,"2020-03-23",2.0268630876771,0.0783630542750749,1.87616373213172,2.18330098702486
"Alabama","2020-03-30",84000001,74,0,899,10,4903185,32.3182,-86.9023,"2020-03-24",1.77299500853222,0.0668222636190266,1.64442721803561,1.90633304289863
"Alabama","2020-03-31",84000001,88,13,987,23,4903185,32.3182,-86.9023,"2020-03-25",1.62388603200175,0.0594546918413023,1.50943223373261,1.74246294051258
"Alabama","2020-04-01",84000001,73,4,1060,27,4903185,32.3182,-86.9023,"2020-03-26",1.32067173402003,0.0506454490876855,1.22326061356933,1.42176151854653
"Alabama","2020-04-02",84000001,173,5,1233,32,4903185,32.3182,-86.9023,"2020-03-27",1.3098548792633,0.0489174268635239,1.21572035051787,1.40744968256948
"Alabama","2020-04-03",84000001,262,6,1495,38,4903185,32.3182,-86.9023,"2020-03-28",1.58039769434376,0.0524184827064719,1.47931587082368,1.68477271891473
"Alabama","2020-04-04",84000001,119,6,1614,44,4903185,32.3182,-86.9023,"2020-03-29",1.44736641685402,0.0476923449430177,1.35538839117027,1.54232114242084
"Alabama","2020-04-05",84000001,151,1,1765,45,4903185,32.3182,-86.9023,"2020-03-30",1.35048639289545,0.0440245982033547,1.26556702244047,1.43812418925217
"Alabama","2020-04-06",84000001,187,4,1952,49,4903185,32.3182,-86.9023,"2020-03-31",1.41706556693757,0.0436485317888767,1.332796463224,1.50388132383841
"Alabama","2020-04-07",84000001,217,15,2169,64,4903185,32.3182,-86.9023,"2020-04-01",1.475716620185,0.042905265743014,1.39281152098049,1.56098460081
"Alabama","2020-04-08",84000001,159,2,2328,66,4903185,32.3182,-86.9023,"2020-04-02",1.44779241687046,0.0406420388390998,1.36922152933029,1.52852438105097
"Alabama","2020-04-09",84000001,375,4,2703,70,4903185,32.3182,-86.9023,"2020-04-03",1.5397903113725,0.040147198591214,1.46209933810513,1.61946407949945
"Alabama","2020-04-10",84000001,244,10,2947,80,4903185,32.3182,-86.9023,"2020-04-04",1.37681301504338,0.0361195354141775,1.30692174588536,1.4484991747047
"Alabama","2020-04-11",84000001,270,12,3217,92,4903185,32.3182,-86.9023,"2020-04-05",1.40850799169155,0.0351687662757518,1.3404139250411,1.47826541578913
"Alabama","2020-04-12",84000001,346,1,3563,93,4903185,32.3182,-86.9023,"2020-04-06",1.46794203294077,0.0346093405706949,1.40088510355429,1.53654460994692
"Alabama","2020-04-13",84000001,171,6,3734,99,4903185,32.3182,-86.9023,"2020-04-07",1.33309781066199,0.0315708550006064,1.27193124686188,1.3956806353535
"Alabama","2020-04-14",84000001,219,15,3953,114,4903185,32.3182,-86.9023,"2020-04-08",1.24876875157686,0.0295571742860006,1.19150319397589,1.3073594938763
"Alabama","2020-04-15",84000001,122,4,4075,118,4903185,32.3182,-86.9023,"2020-04-09",1.16865378499714,0.0279521459857844,1.11450454351622,1.22406944333182
"Alabama","2020-04-16",84000001,270,15,4345,133,4903185,32.3182,-86.9023,"2020-04-10",1.06606823574782,0.0263006342451737,1.01513722994932,1.11822831697863
"Alabama","2020-04-17",84000001,226,15,4571,148,4903185,32.3182,-86.9023,"2020-04-11",1.04415726014298,0.025902353726246,0.994000894505778,1.09553077390503
"Alabama","2020-04-18",84000001,141,5,4712,153,4903185,32.3182,-86.9023,"2020-04-12",0.958255787545485,0.0247751135803126,0.910306969888602,1.007417935624
"Alabama","2020-04-19",84000001,176,4,4888,157,4903185,32.3182,-86.9023,"2020-04-13",0.858569158002332,0.0235778131365546,0.81297378759002,0.905391002316365
"Alabama","2020-04-20",84000001,191,6,5079,163,4903185,32.3182,-86.9023,"2020-04-14",0.900224816207174,0.0245373948131495,0.852768976597778,0.948947528065353
"Alabama","2020-04-21",84000001,238,20,5317,183,4903185,32.3182,-86.9023,"2020-04-15",0.937741241337289,0.025381465299232,0.888648330788233,0.98813545236683
"Alabama","2020-04-22",84000001,276,13,5593,196,4903185,32.3182,-86.9023,"2020-04-16",1.05838892632033,0.0271560375390797,1.00582705821317,1.11227062158059
"Alabama","2020-04-23",84000001,239,6,5832,202,4903185,32.3182,-86.9023,"2020-04-17",1.02654190069941,0.026611859091051,0.975040080908209,1.07935050165683
"Alabama","2020-04-24",84000001,194,7,6026,209,4903185,32.3182,-86.9023,"2020-04-18",0.995039308956916,0.0260771154880448,0.944579439354017,1.04679369484557
"Alabama","2020-04-25",84000001,0,0,6026,209,4903185,32.3182,-86.9023,"2020-04-19",0.89928802347892,0.0247991007621317,0.851333614924325,0.948537818667255
"Alabama","2020-04-26",84000001,395,10,6421,219,4903185,32.3182,-86.9023,"2020-04-20",1.06989529478623,0.0273167229347557,1.01701912863873,1.1240925912685
"Alabama","2020-04-27",84000001,118,9,6539,228,4903185,32.3182,-86.9023,"2020-04-21",1.01117990642811,0.0264547293653379,0.959988209403412,1.06368261628951
"Alabama","2020-04-28",84000001,211,14,6750,242,4903185,32.3182,-86.9023,"2020-04-22",0.984936770346873,0.0260096061213295,0.934612512993624,1.03656205834505
"Alabama","2020-04-29",84000001,162,14,6912,256,4903185,32.3182,-86.9023,"2020-04-23",0.90996663865589,0.0250460074158492,0.861533530500044,0.959705550779741
"Alabama","2020-04-30",84000001,176,16,7088,272,4903185,32.3182,-86.9023,"2020-04-24",0.882118223259586,0.024880502950178,0.834021377220231,0.931544350230232
"Alabama","2020-05-01",84000001,206,17,7294,289,4903185,32.3182,-86.9023,"2020-04-25",0.914256531589809,0.0256647631475323,0.864640339178966,0.965237407508233
"Alabama","2020-05-02",84000001,317,-1,7611,288,4903185,32.3182,-86.9023,"2020-04-26",1.16522055519692,0.0292588023880634,1.10857336183027,1.22325941569021
"Alabama","2020-05-03",84000001,277,2,7888,290,4903185,32.3182,-86.9023,"2020-04-27",1.04760377460971,0.0273422359524185,0.994693059696716,1.10186625026632
"Alabama","2020-05-04",84000001,224,8,8112,298,4903185,32.3182,-86.9023,"2020-04-28",1.10195046443354,0.0277753607463593,1.04817785912989,1.15704920434371
"Alabama","2020-05-05",84000001,325,17,8437,315,4903185,32.3182,-86.9023,"2020-04-29",1.16090687875003,0.0282560313270658,1.10618032139025,1.21693617250644
"Alabama","2020-05-06",84000001,254,28,8691,343,4903185,32.3182,-86.9023,"2020-04-30",1.18499081908538,0.0280869760824976,1.13057458873062,1.24066808561289
"Alabama","2020-05-07",84000001,355,26,9046,369,4903185,32.3182,-86.9023,"2020-05-01",1.25567048165453,0.028369943244264,1.20067598401418,1.31187913787636
"Alabama","2020-05-08",84000001,339,14,9385,383,4903185,32.3182,-86.9023,"2020-05-02",1.27572985039599,0.027891885741994,1.22164261816609,1.330972216224
"Alabama","2020-05-09",84000001,283,7,9668,390,4903185,32.3182,-86.9023,"2020-05-03",1.18732900682984,0.0261726918944298,1.13658008516083,1.23917077870692
"Alabama","2020-05-10",84000001,221,3,9889,393,4903185,32.3182,-86.9023,"2020-05-04",1.11088247239748,0.0248276764965985,1.06274879636457,1.16006723514938
"Alabama","2020-05-11",84000001,275,10,10164,403,4903185,32.3182,-86.9023,"2020-05-05",1.11599881922111,0.0246302749770907,1.06824127897456,1.16478605702045
"Alabama","2020-05-12",84000001,300,32,10464,435,4903185,32.3182,-86.9023,"2020-05-06",1.08120642645427,0.0240090315908817,1.03465657136399,1.12876617457498
"Alabama","2020-05-13",84000001,236,15,10700,450,4903185,32.3182,-86.9023,"2020-05-07",1.05555806837906,0.0235442088211728,1.00991166379203,1.1021992382984
"Alabama","2020-05-14",84000001,401,23,11101,473,4903185,32.3182,-86.9023,"2020-05-08",1.06998220066769,0.0235974458419847,1.02422692965045,1.11672327065463
"Alabama","2020-05-15",84000001,272,10,11373,483,4903185,32.3182,-86.9023,"2020-05-09",1.02327861187847,0.0229443894296319,0.978797681538869,1.06873406841667
"Alabama","2020-05-16",84000001,301,2,11674,485,4903185,32.3182,-86.9023,"2020-05-10",1.02787664220512,0.0229439036846049,0.983394446009751,1.07332896446002
"Alabama","2020-05-17",84000001,97,3,11771,488,4903185,32.3182,-86.9023,"2020-05-11",0.961392428516063,0.0221551929924132,0.918454635186475,1.00529734971563
"Alabama","2020-05-18",84000001,315,1,12086,489,4903185,32.3182,-86.9023,"2020-05-12",0.989376376244891,0.0225617038459506,0.945645555074494,1.03408177432664
"Alabama","2020-05-19",84000001,290,15,12376,504,4903185,32.3182,-86.9023,"2020-05-13",0.989744755854755,0.0226290188558047,0.945884745818938,1.0345848018715
"Alabama","2020-05-20",84000001,676,18,13052,522,4903185,32.3182,-86.9023,"2020-05-14",1.22020228568022,0.025154800109362,1.17139277457102,1.26999410266498
"Alabama","2020-05-21",84000001,236,7,13288,529,4903185,32.3182,-86.9023,"2020-05-15",1.09124336411905,0.0233290985075012,1.04599337223024,1.13743809128327
"Alabama","2020-05-22",84000001,382,12,13670,541,4903185,32.3182,-86.9023,"2020-05-16",1.11604672972904,0.0232813075000441,1.07087792745288,1.16213549185126
"Alabama","2020-05-23",84000001,447,8,14117,549,4903185,32.3182,-86.9023,"2020-05-17",1.16330783408009,0.0235311987493078,1.11764000507623,1.20987729812186
"Alabama","2020-05-24",84000001,361,2,14478,551,4903185,32.3182,-86.9023,"2020-05-18",1.2487079603104,0.0239958727536778,1.20211517541257,1.29617422084339
"Alabama","2020-05-25",84000001,508,15,14986,566,4903185,32.3182,-86.9023,"2020-05-19",1.27480109641746,0.0236683816670404,1.22882952555384,1.32160507105747
"Alabama","2020-05-26",84000001,664,14,15650,580,4903185,32.3182,-86.9023,"2020-05-20",1.36168746076342,0.0237942371674694,1.31544666307877,1.40871586025842
"Alabama","2020-05-27",84000001,382,3,16032,583,4903185,32.3182,-86.9023,"2020-05-21",1.15630351221441,0.0211782883349793,1.11516343481061,1.19817835637635
"Alabama","2020-05-28",84000001,498,8,16530,591,4903185,32.3182,-86.9023,"2020-05-22",1.21305639145201,0.0213013690213554,1.17166188307275,1.25515945638516
"Alabama","2020-05-29",84000001,501,19,17031,610,4903185,32.3182,-86.9023,"2020-05-23",1.21394741488283,0.0209363524162811,1.17325597865249,1.25532283045365
"Alabama","2020-05-30",84000001,328,8,17359,618,4903185,32.3182,-86.9023,"2020-05-24",1.12321224830316,0.01972369855104,1.08488359420949,1.16219698022268
"Alabama","2020-05-31",84000001,593,12,17952,630,4903185,32.3182,-86.9023,"2020-05-25",1.17430490957492,0.0199206484874058,1.13558220598428,1.21366774170232
"Alabama","2020-06-01",84000001,678,16,18630,646,4903185,32.3182,-86.9023,"2020-05-26",1.19561987345037,0.0198036097206275,1.15711712146038,1.2347439766275
"Alabama","2020-06-02",84000001,136,7,18766,653,4903185,32.3182,-86.9023,"2020-05-27",0.984508666667589,0.0176340124250586,0.950246762836377,1.01936887577087
"Alabama","2020-06-03",84000001,85,0,18851,653,4903185,32.3182,-86.9023,"2020-05-28",0.890799867752666,0.016774731972874,0.858222205252769,0.923975900606776
"Alabama","2020-06-04",84000001,221,0,19072,653,4903185,32.3182,-86.9023,"2020-05-29",0.826240403868383,0.0163845021027905,0.794436206329192,0.858660058661743
"Alabama","2020-06-05",84000001,315,23,19387,676,4903185,32.3182,-86.9023,"2020-05-30",0.797291181900307,0.0164224205521242,0.765425406269632,0.829797715823683
"Alabama","2020-06-06",84000001,656,13,20043,689,4903185,32.3182,-86.9023,"2020-05-31",0.950881994871906,0.0183507779017227,0.915251727727642,0.987183104889063
"Alabama","2020-06-07",84000001,457,3,20500,692,4903185,32.3182,-86.9023,"2020-06-01",0.916648523670426,0.0181559060003643,0.881405423587861,0.952572817830328
"Alabama","2020-06-08",84000001,425,26,20925,718,4903185,32.3182,-86.9023,"2020-06-02",0.835632773880128,0.0174393190455622,0.801798349652481,0.870156612088553
"Alabama","2020-06-09",84000001,497,11,21422,729,4903185,32.3182,-86.9023,"2020-06-03",0.998660242123794,0.019374119904969,0.961044906030992,1.03698755291383
"Alabama","2020-06-10",84000001,567,15,21989,744,4903185,32.3182,-86.9023,"2020-06-04",1.18589155254381,0.0211665129982599,1.1447649282169,1.22773381557117
"Alabama","2020-06-11",84000001,856,11,22845,755,4903185,32.3182,-86.9023,"2020-06-05",1.37180465476995,0.0223301337443111,1.32838368668201,1.41591416766788
"Alabama","2020-06-12",84000001,865,14,23710,769,4903185,32.3182,-86.9023,"2020-06-06",1.45752624597054,0.0221652963039866,1.41440320428549,1.50128780630155
"Alabama","2020-06-13",84000001,891,4,24601,773,4903185,32.3182,-86.9023,"2020-06-07",1.40029033965685,0.020738784395017,1.35993476346027,1.4412277400228
"Alabama","2020-06-14",84000001,1014,0,25615,773,4903185,32.3182,-86.9023,"2020-06-08",1.44744962291611,0.0202366299208914,1.40805520774577,1.48737997901596
"Alabama","2020-06-15",84000001,657,1,26272,774,4903185,32.3182,-86.9023,"2020-06-09",1.3895605281119,0.0190012323995397,1.35256550151113,1.42704774193948
"Alabama","2020-06-16",84000001,640,11,26912,785,4903185,32.3182,-86.9023,"2020-06-10",1.32068118914205,0.0178226496597688,1.28597779963671,1.35584018625665
"Alabama","2020-06-17",84000001,400,5,27312,790,4903185,32.3182,-86.9023,"2020-06-11",1.20385491804659,0.0164989052280354,1.17173235681344,1.23640581110754
"Alabama","2020-06-18",84000001,894,20,28206,810,4903185,32.3182,-86.9023,"2020-06-12",1.16593376441962,0.0159224712889005,1.13493275456248,1.19734667386059
"Alabama","2020-06-19",84000001,796,12,29002,822,4903185,32.3182,-86.9023,"2020-06-13",1.1187020804471,0.0153767126540581,1.08876495979454,1.14903956670351
"Alaska","2020-03-08",84000002,0,0,0,0,731545,61.3707,-152.4044,"2020-03-02",5,5,0.126589039921449,18.4443972705697
"Alaska","2020-03-09",84000002,0,0,0,0,731545,61.3707,-152.4044,"2020-03-03",5,5,0.126589039921449,18.4443972705697
"Alaska","2020-03-10",84000002,0,0,0,0,731545,61.3707,-152.4044,"2020-03-04",5,5,0.126589039921449,18.4443972705697
"Alaska","2020-03-11",84000002,0,0,0,0,731545,61.3707,-152.4044,"2020-03-05",5,5,0.126589039921449,18.4443972705697
"Alaska","2020-03-12",84000002,0,0,0,0,731545,61.3707,-152.4044,"2020-03-06",5,5,0.126589039921449,18.4443972705697
"Alaska","2020-03-13",84000002,1,0,1,0,731545,61.3707,-152.4044,"2020-03-07",10,7.07106781186548,1.21104639271982,27.8582169546945
"Alaska","2020-03-14",84000002,0,0,1,0,731545,61.3707,-152.4044,"2020-03-08",5.21231403354432,3.68566259879299,0.631235410804676,14.5205775182476
"Alaska","2020-03-15",84000002,0,0,1,0,731545,61.3707,-152.4044,"2020-03-09",3.43785639752253,2.43093157143374,0.416340358890843,9.5772549381267
"Alaska","2020-03-16",84000002,0,0,1,0,731545,61.3707,-152.4044,"2020-03-10",2.81729392244855,1.99212763715902,0.34118736420128,7.84847853167139
"Alaska","2020-03-17",84000002,2,0,3,0,731545,61.3707,-152.4044,"2020-03-11",4.96937221465047,2.48468610732523,1.35398667635208,10.8919607977577
"Alaska","2020-03-18",84000002,2,0,5,0,731545,61.3707,-152.4044,"2020-03-12",4.81592845804913,1.96609455999482,1.7673608661669,9.36564208646293
"Alaska","2020-03-19",84000002,3,0,8,0,731545,61.3707,-152.4044,"2020-03-13",4.35301664187717,1.45100554729239,1.99047639782461,7.62415833384004
"Alaska","2020-03-20",84000002,3,0,11,0,731545,61.3707,-152.4044,"2020-03-14",3.31558372300468,0.999686106383287,1.65512744854717,5.54316046847044
"Alaska","2020-03-21",84000002,2,0,13,0,731545,61.3707,-152.4044,"2020-03-15",2.72919242526151,0.756941786914485,1.45318002357443,4.4006307026892
"Alaska","2020-03-22",84000002,5,0,18,0,731545,61.3707,-152.4044,"2020-03-16",2.86664862002319,0.675675559499152,1.69895765092341,4.33479424076207
"Alaska","2020-03-23",84000002,12,0,30,0,731545,61.3707,-152.4044,"2020-03-17",3.56140239709558,0.65022014308074,2.40286324197327,4.94427564966755
"Alaska","2020-03-24",84000002,4,0,34,0,731545,61.3707,-152.4044,"2020-03-18",2.55681790207889,0.451985819204786,1.74886155228034,3.5157864542012
"Alaska","2020-03-25",84000002,7,1,41,1,731545,61.3707,-152.4044,"2020-03-19",2.22922958578075,0.366483086373497,1.56958335417385,3.00278276492688
"Alaska","2020-03-26",84000002,15,0,56,1,731545,61.3707,-152.4044,"2020-03-20",2.39263796547132,0.34180542363876,1.77008673851466,3.10755019043452
"Alaska","2020-03-27",84000002,2,0,58,1,731545,61.3707,-152.4044,"2020-03-21",1.85436900860922,0.267655111574358,1.36726532087551,2.41454438389679
"Alaska","2020-03-28",84000002,27,1,85,2,731545,61.3707,-152.4044,"2020-03-22",2.39784524326016,0.280646558069954,1.87952789980563,2.97832363593108
"Alaska","2020-03-29",84000002,17,0,102,2,731545,61.3707,-152.4044,"2020-03-23",2.22363632030926,0.24118722249344,1.77616171445845,2.72062468253084
"Alaska","2020-03-30",84000002,12,1,114,3,731545,61.3707,-152.4044,"2020-03-24",1.77568192954951,0.192599746958745,1.41835165738025,2.17255134831783
"Alaska","2020-03-31",84000002,5,0,119,3,731545,61.3707,-152.4044,"2020-03-25",1.55158132529192,0.167311317156894,1.2410647843563,1.89624556531763
"Alaska","2020-04-01",84000002,13,0,132,3,731545,61.3707,-152.4044,"2020-03-26",1.50528747923764,0.156937068360344,1.21347416267941,1.82807077154576
"Alaska","2020-04-02",84000002,11,0,143,3,731545,61.3707,-152.4044,"2020-03-27",1.31951644132068,0.140660925266288,1.05829077086555,1.60912298893709
"Alaska","2020-04-03",84000002,14,0,157,3,731545,61.3707,-152.4044,"2020-03-28",1.41508881730013,0.141508881730013,1.15137274150087,1.70559166126442
"Alaska","2020-04-04",84000002,14,2,171,5,731545,61.3707,-152.4044,"2020-03-29",1.1496435866588,0.123254729985278,0.920817384607126,1.403480931352
"Alaska","2020-04-05",84000002,14,1,185,6,731545,61.3707,-152.4044,"2020-03-30",1.07672377680986,0.117480195471188,0.858837052729342,1.31887110691392
"Alaska","2020-04-06",84000002,5,0,190,6,731545,61.3707,-152.4044,"2020-03-31",0.982653022022703,0.111983704849513,0.775494398002822,1.21396358321212
"Alaska","2020-04-07",84000002,23,0,213,6,731545,61.3707,-152.4044,"2020-04-01",1.22510260826948,0.125692875516754,0.991181168876142,1.48343411128582
"Alaska","2020-04-08",84000002,13,1,226,7,731545,61.3707,-152.4044,"2020-04-02",1.18690957488345,0.121774352971301,0.960280724114241,1.43718749638525
"Alaska","2020-04-09",84000002,9,0,235,7,731545,61.3707,-152.4044,"2020-04-03",1.11711561678215,0.115839493203208,0.90165647940541,1.35531148908704
"Alaska","2020-04-10",84000002,11,0,246,7,731545,61.3707,-152.4044,"2020-04-04",1.05873919890646,0.111600910554882,0.851351342798714,1.28839335822569
"Alaska","2020-04-11",84000002,11,1,257,8,731545,61.3707,-152.4044,"2020-04-05",1.01546702480313,0.108869492600587,0.813347458973394,1.23967864672733
"Alaska","2020-04-12",84000002,15,0,272,8,731545,61.3707,-152.4044,"2020-04-06",1.02864105310272,0.109653504697144,0.825000203818958,1.2544064735225
"Alaska","2020-04-13",84000002,5,0,277,8,731545,61.3707,-152.4044,"2020-04-07",1.02812998979085,0.109599025165048,0.82459031609847,1.25378324239163
"Alaska","2020-04-14",84000002,8,1,285,9,731545,61.3707,-152.4044,"2020-04-08",0.850718832839972,0.0995691081369435,0.666827763679545,1.05666369191287
"Alaska","2020-04-15",84000002,8,0,293,9,731545,61.3707,-152.4044,"2020-04-09",0.816861674886791,0.0990590284434469,0.634325053297293,1.02212978358282
"Alaska","2020-04-16",84000002,7,0,300,9,731545,61.3707,-152.4044,"2020-04-10",0.829906124923342,0.102154382289695,0.641849336893305,1.04175646030659
"Alaska","2020-04-17",84000002,9,0,309,9,731545,61.3707,-152.4044,"2020-04-11",0.837725523067022,0.104715690383378,0.645150731530736,1.05506774604526
"Alaska","2020-04-18",84000002,5,0,314,9,731545,61.3707,-152.4044,"2020-04-12",0.786997009187653,0.103337769947701,0.597599824336251,1.00206580693632
"Alaska","2020-04-19",84000002,5,0,319,9,731545,61.3707,-152.4044,"2020-04-13",0.681069887141297,0.098303970669494,0.502167170319188,0.886810264517737
"Alaska","2020-04-20",84000002,2,0,321,9,731545,61.3707,-152.4044,"2020-04-14",0.683249255409324,0.101852785378091,0.498366695325145,0.896847340323961
"Alaska","2020-04-21",84000002,8,0,329,9,731545,61.3707,-152.4044,"2020-04-15",0.733903455390117,0.109403867678286,0.535314216378268,0.963337108398126
"Alaska","2020-04-22",84000002,6,0,335,9,731545,61.3707,-152.4044,"2020-04-16",0.742948913859788,0.113298647193779,0.537675812811478,0.980896424194095
"Alaska","2020-04-23",84000002,2,0,337,9,731545,61.3707,-152.4044,"2020-04-17",0.691738589945823,0.112214817112001,0.489515396436689,0.928379196715352
"Alaska","2020-04-24",84000002,2,0,339,9,731545,61.3707,-152.4044,"2020-04-18",0.600771446399692,0.107901737079679,0.408195050319353,0.829972834451726
"Alaska","2020-04-25",84000002,0,0,339,9,731545,61.3707,-152.4044,"2020-04-19",0.547885633599452,0.10744921295926,0.357897085998852,0.777680072540227
"Alaska","2020-04-26",84000002,1,0,340,9,731545,61.3707,-152.4044,"2020-04-20",0.51142777590259,0.109036768186589,0.320509064322012,0.746236605664546
"Alaska","2020-04-27",84000002,5,0,345,9,731545,61.3707,-152.4044,"2020-04-21",0.645791086741571,0.129158217348314,0.417921941302233,0.922450509308697
"Alaska","2020-04-28",84000002,6,0,351,9,731545,61.3707,-152.4044,"2020-04-22",0.642218488561512,0.133911811839024,0.407111431605079,0.930051443969861
"Alaska","2020-04-29",84000002,4,0,355,9,731545,61.3707,-152.4044,"2020-04-23",0.62798626082824,0.137037836935128,0.388733393236128,0.923689378197632
"Alaska","2020-04-30",84000002,0,0,355,9,731545,61.3707,-152.4044,"2020-04-24",0.612721103433781,0.140567861602241,0.368898129930312,0.917397003228391
"Alaska","2020-05-01",84000002,9,0,364,9,731545,61.3707,-152.4044,"2020-04-25",0.908256024853976,0.178123661310332,0.593302990079468,1.28919717542717
"Alaska","2020-05-02",84000002,1,0,365,9,731545,61.3707,-152.4044,"2020-04-26",0.965915406204689,0.185890506595561,0.636544339092323,1.36287172507538
"Alaska","2020-05-03",84000002,3,0,368,9,731545,61.3707,-152.4044,"2020-04-27",1.0353130246398,0.192252802229595,0.693365381216152,1.44471849029419
"Alaska","2020-05-04",84000002,2,0,370,9,731545,61.3707,-152.4044,"2020-04-28",0.919959441898404,0.180418890228996,0.600948050653355,1.3058092449138
"Alaska","2020-05-05",84000002,1,0,371,9,731545,61.3707,-152.4044,"2020-04-29",0.752230178903067,0.16415008261207,0.465642336751039,1.10643666836926
"Alaska","2020-05-06",84000002,1,1,372,10,731545,61.3707,-152.4044,"2020-04-30",0.680130960234189,0.160308404692171,0.403088711483033,1.02845802195432
"Alaska","2020-05-07",84000002,2,0,374,10,731545,61.3707,-152.4044,"2020-05-01",0.814720051959323,0.182176941881321,0.497652173569119,1.20867196817598
"Alaska","2020-05-08",84000002,3,0,377,10,731545,61.3707,-152.4044,"2020-05-02",0.598785004582043,0.160032023963134,0.32736133396895,0.950801980122529
"Alaska","2020-05-09",84000002,1,0,378,10,731545,61.3707,-152.4044,"2020-05-03",0.649087867714199,0.173476029635584,0.354862377334079,1.03067716321144
"Alaska","2020-05-10",84000002,1,0,379,10,731545,61.3707,-152.4044,"2020-05-04",0.606675542124503,0.175132143778172,0.313478105463979,0.995050948764402
"Alaska","2020-05-11",84000002,0,0,379,10,731545,61.3707,-152.4044,"2020-05-05",0.550891324425817,0.174207132841233,0.264173802994899,0.941187000090708
"Alaska","2020-05-12",84000002,4,0,383,10,731545,61.3707,-152.4044,"2020-05-06",0.791903004459627,0.219634375982552,0.421654998027132,1.27688785983749
"Alaska","2020-05-13",84000002,0,0,383,10,731545,61.3707,-152.4044,"2020-05-07",0.772069815298422,0.222877357847864,0.398939739911263,1.26632565330512
"Alaska","2020-05-14",84000002,0,0,383,10,731545,61.3707,-152.4044,"2020-05-08",0.671838760109262,0.212454070232874,0.322172799585158,1.14782331675119
"Alaska","2020-05-15",84000002,5,0,388,10,731545,61.3707,-152.4044,"2020-05-09",0.865777654926205,0.249928481065004,0.44735994806861,1.42002242901782
"Alaska","2020-05-16",84000002,0,0,388,10,731545,61.3707,-152.4044,"2020-05-10",0.826377813782701,0.249162285762855,0.412524827218854,1.38158020188074
