stateName	date	positiveIncrease	deathIncrease	positive	death	population	interval_start	mean_rt	std_rt	ci_lower	ci_upper
Florida	2020-04-22	440	26	28309	893	21477737	2020-04-16	0.875405338386142	0.0114956262739686	0.853017644309386	0.898078989510439
Florida	2020-04-23	1339	94	29648	987	21477737	2020-04-17	0.974291815720071	0.0122690820598898	0.950391527007167	0.998484775804927
Florida	2020-04-24	885	59	30533	1046	21477737	2020-04-18	0.899541656612623	0.0118370991531039	0.876489252292536	0.922889123414702
Florida	2020-04-25	306	9	30839	1055	21477737	2020-04-19	0.846228152775944	0.0115715562356805	0.823698559865871	0.869057482674318
Florida	2020-04-26	693	20	31532	1075	21477737	2020-04-20	0.852510351510844	0.0118006522550653	0.829536599791717	0.875793529005546
Florida	2020-04-27	606	13	32138	1088	21477737	2020-04-21	0.856493994554713	0.0120169005226357	0.833101397932784	0.880205968862769
Florida	2020-04-28	710	83	32848	1171	21477737	2020-04-22	0.864291845631919	0.0122474519473225	0.840452082268809	0.888460365919973
Florida	2020-04-29	345	47	33193	1218	21477737	2020-04-23	0.870965946573193	0.0124614589465597	0.846711243647063	0.895558387806186
Florida	2020-04-30	497	50	33690	1268	21477737	2020-04-24	0.73917440969507	0.0116250559688764	0.716563376291233	0.762131769472327
Florida	2020-05-01	1038	46	34728	1314	21477737	2020-04-25	0.806456195530092	0.012449819154326	0.782237544860471	0.831038918777004
Florida	2020-05-02	735	50	35463	1364	21477737	2020-04-26	0.929035661298817	0.0136608120526696	0.902451723668381	0.956000107114243
Florida	2020-05-03	615	15	36078	1379	21477737	2020-04-27	0.925893940493063	0.0137308924280563	0.899175268393301	0.952998339137823
Florida	2020-05-04	819	20	36897	1399	21477737	2020-04-28	0.978262148311157	0.0141792014716487	0.950666589654469	1.00624701363734
Florida	2020-05-05	542	72	37439	1471	21477737	2020-04-29	0.94642443123738	0.0139664169447347	0.919246487919481	0.973992790341929
Florida	2020-05-06	563	68	38002	1539	21477737	2020-04-30	0.998057452463071	0.0143907359205911	0.970049170649936	1.02645878995985
Florida	2020-05-07	826	61	38828	1600	21477737	2020-05-01	1.06689531124863	0.014882726392871	1.03792283488577	1.09626105435288
Florida	2020-05-08	371	69	39199	1669	21477737	2020-05-02	0.914788038442143	0.0136794797164347	0.888171022447656	0.941792545603359
Florida	2020-05-09	802	46	40001	1715	21477737	2020-05-03	0.939095016815227	0.0139389302421643	0.91197170142987	0.96661024782772
Florida	2020-05-10	595	6	40596	1721	21477737	2020-05-04	0.950309906100885	0.0141365712278313	0.922802449137547	0.978215714248008
Florida	2020-05-11	386	14	40982	1735	21477737	2020-05-05	0.867665889171663	0.0135738592964462	0.841263310321484	0.894470718553314
Georgia	2020-03-08	0	0	5	0	10617423	2020-03-02	2.60182258442196	1.06218962218054	0.954823032873572	5.0598216544195
Georgia	2020-03-09	5	0	10	0	10617423	2020-03-03	3.73308844397397	1.1255685161703	1.86354430099452	6.24116596554758
Georgia	2020-03-10	7	0	17	0	10617423	2020-03-04	3.71253587885533	0.928133969713833	2.12203503031239	5.74055938819531
Georgia	2020-03-11	6	0	23	0	10617423	2020-03-05	3.35490480932014	0.715268108651936	2.10250098252274	4.89522254206147
Georgia	2020-03-12	8	1	31	1	10617423	2020-03-06	3.13890786339174	0.573083547570001	2.11780795425866	4.35772877790346
Georgia	2020-03-13	11	0	42	1	10617423	2020-03-07	2.95321019815755	0.466943531770753	2.10981666271055	3.93620717050111
Georgia	2020-03-14	31	0	73	1	10617423	2020-03-08	3.67998401272431	0.443018014713808	2.8632472173103	4.59764419437467
Georgia	2020-03-15	26	0	99	1	10617423	2020-03-09	3.33893759282028	0.342567768919692	2.70139990211181	4.04300332658719
Georgia	2020-03-16	22	0	121	1	10617423	2020-03-10	2.66073374105954	0.25141570656436	2.19083993151689	3.17560074337179
Georgia	2020-03-17	25	0	146	1	10617423	2020-03-11	2.30146156639622	0.201851532293472	1.9228650964779	2.71357537724085
Georgia	2020-03-18	51	2	197	3	10617423	2020-03-12	2.45967582020706	0.18593401503162	2.10874137261439	2.83722432569112
Georgia	2020-03-19	90	7	287	10	10617423	2020-03-13	2.81533581386556	0.175615823020234	2.48162532873503	3.16979187525507
Georgia	2020-03-20	198	4	485	14	10617423	2020-03-14	3.58013743352067	0.169905803545949	3.25482996219062	3.92071692350592
Georgia	2020-03-21	70	6	555	20	10617423	2020-03-15	2.57999438796784	0.117393809483564	2.35500708916277	2.81509880991886
Georgia	2020-03-22	66	5	621	25	10617423	2020-03-16	2.07837613587374	0.090881043024404	1.90404585595276	2.26023325808299
Georgia	2020-03-23	151	0	772	25	10617423	2020-03-17	2.12955663364479	0.0833998743571728	1.96921111436806	2.2960886353712
Georgia	2020-03-24	254	7	1026	32	10617423	2020-03-18	2.36336819469086	0.0796238975848455	2.2098643837693	2.52195325050803
Georgia	2020-03-25	221	8	1247	40	10617423	2020-03-19	2.22311662950169	0.0685742220374177	2.09072815996703	2.35951173529928
